tgt,src
"[79, 74, 72, 94, 85]","[78, 80, 92, 80, 74]"
"[102, 91, 90, 80, 75]","[87, 90, 79, 85, 97]"
"[8, 99, 201, 96, 8]","[96, 78, 50, 89, 99]"
"[224, 162, 35, 12, 2]","[58, 68, 94, 92, 123]"
"[9, 107, 196, 94, 7]","[105, 77, 53, 78, 100]"
"[189, 185, 41, 16, 6]","[73, 60, 96, 116, 92]"
"[180, 176, 54, 19, 3]","[64, 61, 81, 98, 128]"
"[13, 107, 194, 109, 12]","[104, 90, 58, 81, 102]"
"[79, 87, 77, 93, 113]","[88, 94, 105, 91, 71]"
"[226, 143, 43, 8, 2]","[56, 63, 85, 104, 114]"
"[183, 163, 41, 9, 5]","[59, 66, 97, 72, 107]"
"[7, 79, 209, 97, 9]","[101, 86, 48, 82, 84]"
"[189, 166, 39, 10, 3]","[60, 65, 97, 94, 91]"
"[79, 77, 83, 88, 105]","[78, 98, 79, 91, 86]"
"[6, 97, 221, 105, 8]","[98, 85, 52, 92, 110]"
"[84, 81, 88, 76, 90]","[97, 79, 85, 85, 73]"
"[208, 164, 47, 12, 2]","[45, 70, 97, 116, 105]"
"[202, 146, 45, 15, 6]","[55, 64, 106, 101, 88]"
"[82, 92, 74, 71, 89]","[79, 74, 95, 90, 70]"
"[205, 158, 40, 15, 2]","[64, 81, 73, 90, 112]"
"[73, 87, 100, 94, 79]","[89, 77, 77, 83, 107]"
"[70, 79, 92, 77, 98]","[88, 84, 74, 82, 88]"
"[84, 88, 77, 84, 93]","[87, 88, 89, 86, 76]"
"[194, 168, 35, 5, 4]","[56, 53, 99, 103, 95]"
"[82, 75, 92, 90, 83]","[86, 84, 90, 84, 78]"
"[12, 100, 173, 105, 10]","[97, 66, 60, 72, 105]"
"[10, 107, 208, 97, 8]","[104, 77, 47, 88, 114]"
"[73, 85, 92, 91, 81]","[98, 100, 84, 73, 67]"
"[105, 80, 85, 93, 80]","[88, 87, 91, 92, 85]"
"[198, 177, 40, 8, 2]","[62, 65, 91, 102, 105]"
"[13, 93, 214, 88, 5]","[92, 72, 47, 87, 115]"
"[222, 141, 53, 11, 3]","[45, 77, 85, 108, 115]"
"[10, 93, 215, 89, 7]","[98, 75, 57, 84, 100]"
"[97, 96, 83, 76, 93]","[84, 85, 100, 88, 88]"
"[81, 79, 85, 73, 89]","[71, 95, 78, 81, 82]"
"[96, 80, 92, 88, 86]","[80, 100, 83, 87, 92]"
"[72, 87, 82, 85, 83]","[80, 77, 84, 86, 82]"
"[204, 169, 55, 12, 1]","[67, 74, 85, 108, 107]"
"[198, 170, 50, 9, 5]","[62, 59, 93, 99, 119]"
"[77, 96, 74, 83, 81]","[94, 78, 77, 83, 79]"
"[80, 84, 95, 97, 61]","[80, 93, 72, 83, 89]"
"[9, 92, 220, 83, 14]","[103, 88, 46, 80, 101]"
"[90, 95, 93, 87, 76]","[89, 77, 81, 100, 94]"
"[11, 102, 202, 107, 10]","[98, 86, 73, 71, 104]"
"[18, 108, 199, 103, 10]","[98, 88, 59, 86, 107]"
"[10, 97, 227, 106, 7]","[124, 81, 48, 81, 113]"
"[9, 95, 200, 101, 7]","[91, 77, 59, 82, 103]"
"[87, 86, 77, 94, 101]","[101, 95, 74, 85, 90]"
"[176, 169, 50, 10, 0]","[56, 56, 82, 108, 103]"
"[223, 156, 49, 14, 2]","[47, 64, 104, 96, 133]"
"[82, 85, 88, 82, 92]","[85, 83, 85, 89, 87]"
"[76, 92, 99, 75, 88]","[83, 97, 84, 84, 82]"
"[77, 98, 90, 73, 82]","[81, 85, 94, 91, 69]"
"[80, 80, 71, 101, 81]","[85, 66, 86, 81, 95]"
"[7, 115, 220, 95, 5]","[113, 91, 51, 86, 101]"
"[8, 87, 214, 105, 7]","[104, 91, 52, 83, 91]"
"[215, 161, 49, 15, 3]","[53, 85, 98, 107, 100]"
"[17, 91, 217, 101, 14]","[102, 87, 49, 88, 114]"
"[92, 85, 61, 77, 91]","[101, 71, 97, 63, 74]"
"[214, 167, 42, 11, 6]","[72, 63, 99, 91, 115]"
"[211, 180, 39, 11, 2]","[47, 57, 124, 111, 104]"
"[10, 88, 201, 100, 15]","[99, 90, 56, 70, 99]"
"[80, 88, 81, 81, 86]","[89, 89, 82, 79, 77]"
"[209, 164, 34, 7, 3]","[47, 60, 93, 106, 111]"
"[212, 136, 41, 9, 4]","[55, 58, 85, 102, 102]"
"[87, 77, 96, 73, 76]","[87, 74, 81, 83, 84]"
"[9, 92, 217, 107, 11]","[105, 70, 49, 88, 124]"
"[9, 95, 234, 94, 12]","[106, 97, 46, 77, 118]"
"[7, 97, 217, 115, 11]","[128, 81, 69, 74, 95]"
"[85, 89, 84, 73, 77]","[79, 83, 75, 80, 91]"
"[97, 81, 89, 92, 79]","[87, 89, 86, 74, 102]"
"[215, 150, 38, 13, 3]","[52, 66, 87, 96, 118]"
"[77, 81, 83, 90, 71]","[68, 76, 79, 80, 99]"
"[75, 90, 76, 86, 87]","[88, 88, 92, 66, 80]"
"[218, 150, 45, 7, 3]","[60, 59, 91, 106, 107]"
"[13, 100, 189, 91, 12]","[80, 94, 53, 78, 100]"
"[9, 108, 189, 100, 10]","[106, 84, 37, 75, 114]"
"[6, 86, 233, 99, 3]","[101, 86, 62, 81, 97]"
"[190, 171, 51, 16, 8]","[63, 72, 78, 107, 116]"
"[212, 156, 46, 11, 2]","[50, 56, 91, 97, 133]"
"[88, 83, 72, 102, 88]","[83, 96, 91, 73, 90]"
"[9, 92, 225, 106, 12]","[111, 85, 55, 78, 115]"
"[7, 80, 216, 101, 11]","[92, 106, 52, 71, 94]"
"[77, 94, 93, 80, 88]","[94, 89, 88, 88, 73]"
"[9, 118, 218, 85, 6]","[113, 82, 51, 78, 112]"
"[6, 103, 217, 94, 11]","[106, 84, 52, 66, 123]"
"[84, 84, 85, 92, 92]","[107, 86, 79, 88, 77]"
"[5, 79, 214, 94, 8]","[95, 83, 45, 78, 99]"
"[6, 95, 219, 91, 7]","[93, 91, 53, 71, 110]"
"[88, 84, 88, 77, 82]","[68, 101, 71, 89, 90]"
"[196, 163, 41, 11, 4]","[48, 65, 95, 103, 104]"
"[74, 89, 101, 85, 80]","[86, 93, 77, 88, 85]"
"[216, 177, 44, 7, 5]","[50, 78, 105, 97, 119]"
"[14, 111, 200, 108, 8]","[107, 82, 52, 75, 125]"
"[8, 90, 219, 93, 5]","[91, 66, 53, 80, 125]"
"[9, 92, 190, 103, 9]","[97, 69, 68, 79, 90]"
"[198, 170, 38, 9, 3]","[54, 48, 97, 99, 120]"
"[11, 105, 223, 88, 11]","[112, 87, 49, 81, 109]"
"[80, 92, 75, 78, 83]","[96, 76, 75, 75, 86]"
"[74, 86, 87, 90, 87]","[93, 98, 68, 91, 74]"
"[7, 97, 219, 95, 6]","[96, 86, 48, 93, 101]"
"[190, 175, 29, 9, 5]","[55, 69, 87, 94, 103]"
"[12, 98, 197, 101, 12]","[91, 71, 61, 92, 105]"
"[234, 144, 39, 9, 5]","[41, 71, 106, 100, 113]"
"[9, 103, 219, 93, 8]","[97, 87, 53, 92, 103]"
"[222, 169, 38, 7, 3]","[54, 71, 101, 107, 106]"
"[235, 169, 33, 5, 4]","[48, 85, 96, 109, 108]"
"[15, 98, 212, 84, 13]","[104, 90, 46, 73, 109]"
"[10, 106, 216, 106, 12]","[102, 90, 61, 88, 109]"
"[91, 82, 77, 107, 84]","[87, 100, 96, 77, 81]"
"[82, 83, 87, 83, 81]","[95, 80, 78, 69, 94]"
"[102, 88, 92, 83, 76]","[96, 90, 94, 74, 87]"
"[95, 85, 80, 90, 95]","[97, 105, 74, 82, 87]"
"[201, 159, 47, 15, 5]","[52, 76, 88, 119, 92]"
"[8, 93, 194, 100, 6]","[101, 67, 48, 76, 109]"
"[10, 94, 197, 115, 18]","[104, 86, 70, 81, 93]"
"[13, 92, 205, 109, 13]","[102, 86, 65, 72, 107]"
"[85, 92, 84, 81, 86]","[81, 84, 84, 84, 95]"
"[6, 98, 195, 93, 8]","[93, 64, 55, 97, 91]"
"[81, 82, 78, 83, 83]","[72, 83, 88, 84, 80]"
"[12, 110, 182, 104, 15]","[99, 74, 58, 91, 101]"
"[102, 81, 92, 75, 78]","[91, 81, 81, 91, 84]"
"[10, 84, 231, 98, 7]","[102, 87, 45, 86, 110]"
"[69, 76, 112, 84, 80]","[74, 87, 88, 75, 97]"
"[212, 162, 43, 13, 4]","[56, 82, 90, 100, 106]"
"[81, 88, 87, 70, 109]","[83, 84, 76, 107, 85]"
"[9, 109, 225, 91, 6]","[111, 83, 49, 91, 106]"
"[201, 161, 37, 13, 4]","[50, 61, 91, 109, 105]"
"[207, 167, 43, 14, 3]","[59, 57, 101, 102, 115]"
"[212, 154, 54, 8, 11]","[58, 65, 115, 92, 109]"
"[104, 78, 75, 69, 92]","[69, 76, 93, 105, 75]"
"[11, 80, 246, 94, 10]","[95, 98, 47, 97, 104]"
"[79, 78, 96, 95, 97]","[73, 93, 92, 99, 88]"
"[82, 92, 78, 66, 89]","[72, 88, 90, 75, 82]"
"[5, 97, 230, 77, 5]","[92, 84, 40, 102, 96]"
"[196, 180, 49, 2, 5]","[60, 61, 110, 99, 102]"
"[11, 112, 216, 95, 12]","[108, 83, 62, 92, 101]"
"[73, 81, 93, 86, 91]","[85, 72, 100, 90, 77]"
"[6, 96, 239, 97, 7]","[117, 98, 49, 73, 108]"
"[233, 152, 46, 15, 2]","[58, 73, 96, 117, 104]"
"[9, 101, 228, 85, 10]","[105, 98, 47, 82, 101]"
"[9, 84, 206, 90, 11]","[100, 89, 41, 74, 96]"
"[236, 131, 28, 8, 2]","[38, 71, 104, 97, 95]"
"[235, 157, 43, 10, 2]","[51, 67, 125, 107, 97]"
"[218, 155, 40, 12, 6]","[42, 76, 99, 98, 116]"
"[6, 108, 210, 96, 10]","[112, 79, 59, 74, 106]"
"[81, 87, 78, 89, 82]","[76, 82, 87, 91, 81]"
"[98, 79, 80, 87, 69]","[69, 74, 87, 88, 95]"
"[12, 111, 225, 90, 11]","[92, 78, 54, 108, 117]"
"[185, 148, 54, 15, 2]","[59, 52, 73, 110, 110]"
"[69, 79, 86, 79, 87]","[76, 89, 67, 85, 83]"
"[73, 80, 80, 94, 78]","[90, 83, 73, 79, 80]"
"[189, 172, 54, 17, 7]","[70, 68, 87, 96, 118]"
"[189, 170, 46, 12, 8]","[67, 71, 99, 101, 87]"
"[20, 103, 196, 90, 15]","[91, 99, 57, 81, 96]"
"[11, 102, 216, 98, 12]","[107, 89, 51, 84, 108]"
"[215, 179, 46, 7, 3]","[52, 77, 100, 103, 118]"
"[12, 92, 179, 108, 9]","[96, 92, 56, 71, 85]"
"[12, 86, 203, 105, 11]","[109, 77, 46, 88, 97]"
"[94, 88, 92, 88, 83]","[85, 83, 87, 92, 98]"
"[88, 87, 99, 68, 79]","[76, 74, 87, 96, 88]"
"[14, 114, 176, 118, 12]","[125, 75, 58, 80, 96]"
"[216, 165, 41, 15, 2]","[44, 70, 95, 106, 124]"
"[195, 157, 39, 9, 2]","[61, 66, 86, 95, 94]"
"[208, 162, 35, 5, 2]","[49, 62, 92, 102, 107]"
"[215, 164, 27, 6, 2]","[50, 58, 85, 121, 100]"
"[203, 161, 55, 12, 3]","[73, 61, 85, 104, 111]"
"[197, 164, 38, 7, 2]","[53, 55, 100, 86, 114]"
"[213, 162, 26, 8, 2]","[47, 63, 86, 99, 116]"
"[202, 161, 36, 10, 6]","[52, 57, 95, 96, 115]"
"[208, 155, 39, 7, 1]","[57, 67, 86, 96, 104]"
"[88, 93, 96, 98, 73]","[85, 77, 97, 84, 105]"
"[8, 90, 203, 98, 2]","[83, 80, 46, 85, 107]"
"[200, 160, 59, 11, 8]","[53, 76, 95, 115, 99]"
"[87, 79, 79, 96, 75]","[79, 80, 92, 64, 101]"
"[98, 94, 91, 86, 80]","[85, 92, 85, 89, 98]"
"[7, 95, 215, 98, 3]","[101, 75, 55, 79, 108]"
"[234, 157, 37, 10, 3]","[59, 76, 87, 106, 113]"
"[77, 95, 67, 92, 83]","[81, 73, 99, 95, 66]"
"[12, 90, 214, 80, 14]","[95, 83, 38, 86, 108]"
"[13, 104, 204, 102, 3]","[106, 62, 55, 90, 113]"
"[80, 83, 67, 79, 93]","[85, 68, 84, 80, 85]"
"[222, 151, 43, 6, 3]","[54, 58, 97, 105, 111]"
"[177, 160, 58, 15, 8]","[60, 73, 79, 93, 113]"
"[86, 77, 97, 73, 98]","[90, 89, 79, 97, 76]"
"[8, 93, 231, 97, 8]","[107, 93, 44, 88, 105]"
"[90, 77, 77, 92, 66]","[71, 84, 87, 82, 78]"
"[193, 166, 41, 8, 3]","[56, 61, 87, 86, 121]"
"[237, 147, 44, 9, 3]","[56, 71, 99, 101, 113]"
"[9, 112, 206, 100, 19]","[93, 91, 56, 90, 116]"
"[9, 93, 196, 104, 9]","[97, 72, 55, 69, 118]"
"[205, 157, 49, 7, 4]","[61, 62, 91, 94, 114]"
"[13, 90, 189, 103, 9]","[87, 87, 55, 74, 101]"
"[201, 170, 43, 15, 4]","[59, 77, 94, 95, 108]"
"[202, 157, 47, 7, 10]","[59, 68, 79, 104, 113]"
"[84, 80, 89, 76, 97]","[83, 83, 81, 88, 91]"
"[4, 86, 223, 100, 13]","[105, 75, 53, 83, 110]"
"[12, 93, 206, 88, 10]","[101, 82, 59, 74, 93]"
"[11, 116, 192, 108, 14]","[102, 99, 60, 82, 98]"
"[84, 88, 86, 76, 104]","[80, 91, 91, 91, 85]"
"[5, 90, 214, 92, 6]","[95, 87, 43, 83, 99]"
"[212, 171, 45, 9, 6]","[61, 76, 99, 100, 107]"
"[219, 158, 44, 14, 3]","[48, 66, 102, 100, 122]"
"[199, 178, 49, 16, 6]","[60, 66, 90, 109, 123]"
"[83, 72, 82, 77, 91]","[76, 89, 78, 92, 70]"
"[93, 75, 86, 76, 110]","[100, 82, 75, 89, 94]"
"[7, 110, 188, 88, 12]","[89, 84, 53, 81, 98]"
"[10, 89, 217, 83, 10]","[94, 88, 37, 75, 115]"
"[9, 84, 212, 92, 4]","[94, 82, 48, 75, 102]"
"[75, 81, 98, 100, 88]","[86, 87, 96, 88, 85]"
"[87, 65, 82, 86, 94]","[88, 91, 78, 76, 81]"
"[222, 169, 34, 12, 4]","[53, 68, 96, 111, 113]"
"[87, 87, 85, 78, 87]","[82, 92, 79, 91, 80]"
"[97, 81, 84, 92, 80]","[94, 79, 84, 86, 91]"
"[12, 101, 204, 96, 17]","[109, 83, 47, 87, 104]"
"[188, 157, 52, 3, 6]","[48, 61, 96, 102, 99]"
"[198, 173, 54, 12, 3]","[57, 66, 102, 104, 111]"
"[12, 105, 217, 92, 9]","[107, 82, 37, 92, 117]"
"[222, 155, 41, 10, 1]","[52, 78, 76, 118, 105]"
"[235, 158, 23, 9, 3]","[59, 73, 97, 104, 95]"
"[87, 84, 84, 76, 74]","[84, 83, 82, 64, 92]"
"[16, 110, 207, 107, 10]","[118, 85, 53, 71, 123]"
"[9, 87, 200, 122, 7]","[95, 79, 58, 84, 109]"
"[8, 89, 229, 97, 5]","[107, 84, 51, 73, 113]"
"[206, 144, 46, 11, 1]","[48, 69, 77, 99, 115]"
"[8, 96, 223, 102, 7]","[117, 78, 57, 88, 96]"
"[99, 85, 93, 94, 74]","[84, 95, 103, 74, 89]"
"[194, 168, 30, 17, 3]","[56, 65, 97, 104, 90]"
"[79, 85, 78, 88, 85]","[85, 95, 83, 75, 77]"
"[98, 87, 87, 92, 85]","[90, 102, 77, 86, 94]"
"[4, 97, 218, 85, 4]","[104, 71, 45, 92, 96]"
"[82, 88, 93, 92, 84]","[106, 84, 73, 83, 93]"
"[100, 66, 88, 86, 85]","[73, 81, 93, 89, 89]"
"[207, 159, 56, 11, 7]","[60, 69, 107, 100, 104]"
"[19, 104, 197, 110, 12]","[128, 68, 76, 71, 99]"
"[14, 105, 209, 88, 10]","[106, 83, 55, 85, 97]"
"[12, 80, 194, 104, 11]","[90, 81, 68, 69, 93]"
"[92, 66, 90, 93, 71]","[77, 84, 81, 85, 85]"
"[82, 87, 91, 81, 82]","[83, 88, 81, 79, 92]"
"[209, 168, 47, 11, 2]","[53, 70, 99, 101, 114]"
"[219, 153, 38, 13, 3]","[57, 72, 86, 97, 114]"
"[87, 75, 70, 87, 81]","[90, 76, 92, 56, 86]"
"[12, 91, 222, 84, 6]","[97, 91, 47, 74, 106]"
"[90, 80, 74, 85, 91]","[78, 80, 87, 86, 89]"
"[6, 102, 211, 100, 14]","[96, 87, 53, 95, 102]"
"[193, 177, 51, 16, 6]","[58, 62, 107, 105, 111]"
"[13, 103, 224, 91, 15]","[121, 89, 45, 76, 115]"
"[193, 164, 34, 5, 6]","[55, 59, 83, 114, 91]"
"[9, 99, 195, 102, 1]","[95, 81, 48, 72, 110]"
"[204, 182, 39, 15, 1]","[55, 72, 106, 105, 103]"
"[6, 110, 216, 90, 7]","[88, 90, 58, 89, 104]"
"[79, 96, 71, 98, 69]","[95, 69, 85, 84, 80]"
"[18, 81, 208, 94, 7]","[104, 77, 47, 77, 103]"
"[75, 90, 84, 106, 88]","[86, 98, 85, 85, 89]"
"[190, 164, 47, 7, 6]","[50, 63, 89, 113, 99]"
"[210, 150, 38, 9, 4]","[52, 65, 81, 107, 106]"
"[6, 93, 224, 106, 10]","[116, 86, 55, 82, 100]"
"[212, 168, 41, 16, 2]","[51, 72, 115, 118, 83]"
"[244, 145, 30, 9, 4]","[56, 57, 107, 109, 103]"
"[222, 171, 43, 8, 5]","[50, 79, 96, 106, 118]"
"[7, 114, 193, 106, 12]","[107, 78, 66, 79, 102]"
"[17, 87, 203, 102, 16]","[116, 84, 43, 81, 101]"
"[10, 90, 212, 95, 12]","[109, 72, 53, 64, 121]"
"[8, 116, 214, 105, 6]","[89, 76, 59, 88, 137]"
"[86, 82, 89, 95, 92]","[93, 97, 91, 87, 76]"
"[4, 98, 196, 95, 10]","[103, 76, 56, 69, 99]"
"[8, 97, 200, 111, 8]","[111, 86, 56, 60, 111]"
"[79, 85, 91, 72, 91]","[105, 84, 63, 90, 76]"
"[10, 83, 193, 106, 8]","[103, 66, 54, 69, 108]"
"[88, 92, 81, 86, 88]","[86, 94, 85, 85, 85]"
"[13, 110, 202, 86, 10]","[122, 64, 60, 88, 87]"
"[201, 161, 46, 9, 3]","[62, 71, 100, 95, 92]"
"[98, 95, 92, 80, 83]","[79, 100, 85, 97, 87]"
"[84, 88, 88, 88, 82]","[76, 99, 74, 93, 88]"
"[83, 95, 72, 100, 85]","[88, 80, 103, 77, 87]"
"[11, 89, 213, 99, 19]","[109, 88, 55, 93, 86]"
"[80, 76, 92, 84, 88]","[75, 93, 85, 85, 82]"
"[205, 161, 39, 10, 3]","[53, 73, 89, 94, 109]"
"[197, 149, 50, 14, 2]","[56, 72, 91, 102, 91]"
"[80, 73, 93, 72, 97]","[87, 91, 93, 77, 67]"
"[99, 90, 102, 71, 78]","[66, 87, 105, 103, 79]"
"[221, 152, 41, 8, 3]","[51, 65, 102, 101, 106]"
"[193, 160, 42, 10, 7]","[52, 56, 92, 111, 101]"
"[5, 87, 203, 96, 12]","[100, 82, 48, 66, 107]"
"[212, 166, 45, 5, 3]","[60, 77, 78, 104, 112]"
"[8, 90, 227, 71, 7]","[109, 76, 40, 73, 105]"
"[15, 88, 207, 86, 13]","[96, 73, 56, 81, 103]"
"[193, 159, 54, 10, 3]","[64, 62, 101, 101, 91]"
"[217, 168, 44, 10, 4]","[62, 74, 86, 99, 122]"
"[211, 180, 32, 8, 5]","[62, 58, 104, 104, 108]"
"[78, 79, 83, 88, 96]","[88, 82, 91, 83, 80]"
"[3, 89, 217, 96, 9]","[95, 84, 52, 90, 93]"
"[99, 89, 86, 69, 80]","[78, 80, 93, 84, 88]"
"[226, 161, 45, 11, 3]","[50, 76, 104, 119, 97]"
"[12, 86, 225, 108, 9]","[97, 82, 54, 95, 112]"
"[77, 79, 70, 84, 90]","[79, 69, 89, 92, 71]"
"[228, 158, 39, 9, 6]","[58, 77, 84, 105, 116]"
"[4, 99, 236, 106, 5]","[116, 93, 51, 71, 119]"
"[5, 87, 231, 106, 7]","[114, 87, 47, 73, 115]"
"[184, 170, 39, 16, 3]","[60, 71, 75, 89, 117]"
"[83, 79, 95, 83, 94]","[86, 78, 77, 93, 100]"
"[10, 103, 194, 104, 9]","[113, 89, 57, 77, 84]"
"[87, 79, 76, 90, 86]","[91, 92, 76, 83, 76]"
"[174, 172, 45, 14, 7]","[57, 67, 85, 104, 99]"
"[211, 167, 47, 7, 6]","[54, 63, 104, 105, 112]"
"[225, 154, 37, 16, 5]","[42, 75, 101, 121, 98]"
"[225, 146, 45, 8, 4]","[53, 62, 102, 105, 106]"
"[88, 90, 89, 82, 91]","[90, 84, 86, 84, 96]"
"[222, 145, 37, 8, 5]","[54, 72, 92, 96, 103]"
"[199, 164, 29, 11, 4]","[54, 47, 88, 108, 110]"
"[60, 88, 91, 85, 76]","[87, 68, 70, 75, 100]"
"[5, 88, 240, 109, 6]","[94, 87, 48, 96, 123]"
"[180, 159, 54, 17, 7]","[56, 70, 90, 107, 94]"
"[14, 111, 193, 100, 9]","[96, 82, 65, 85, 99]"
"[11, 96, 192, 99, 12]","[85, 78, 71, 73, 103]"
"[206, 171, 44, 17, 6]","[54, 61, 113, 96, 120]"
"[90, 85, 85, 66, 88]","[75, 84, 80, 82, 93]"
"[58, 85, 82, 103, 82]","[89, 93, 70, 82, 76]"
"[8, 100, 206, 114, 5]","[100, 88, 58, 84, 103]"
"[8, 99, 210, 95, 10]","[101, 74, 60, 88, 99]"
"[210, 157, 54, 16, 3]","[64, 85, 92, 86, 113]"
"[90, 95, 71, 93, 99]","[91, 100, 92, 89, 76]"
"[217, 176, 41, 8, 3]","[62, 70, 104, 106, 103]"
"[197, 152, 55, 17, 4]","[53, 68, 99, 107, 98]"
"[76, 88, 82, 80, 104]","[96, 90, 78, 90, 76]"
"[89, 75, 85, 89, 100]","[81, 91, 93, 76, 97]"
"[8, 108, 201, 87, 12]","[117, 69, 60, 79, 91]"
"[92, 85, 95, 69, 90]","[74, 87, 90, 93, 87]"
"[85, 84, 78, 83, 74]","[79, 75, 80, 99, 71]"
"[93, 72, 92, 93, 91]","[88, 86, 99, 87, 81]"
"[12, 94, 208, 95, 4]","[89, 78, 52, 86, 108]"
"[95, 100, 82, 83, 65]","[101, 73, 100, 77, 74]"
"[190, 188, 47, 14, 7]","[65, 58, 111, 102, 110]"
"[7, 88, 209, 92, 5]","[108, 75, 55, 76, 87]"
"[15, 96, 187, 116, 7]","[110, 84, 59, 65, 103]"
"[200, 188, 36, 18, 4]","[68, 56, 112, 107, 103]"
"[7, 105, 211, 97, 8]","[105, 84, 65, 68, 106]"
"[168, 168, 47, 14, 8]","[54, 76, 103, 91, 81]"
"[79, 96, 97, 80, 84]","[102, 78, 74, 103, 79]"
"[12, 79, 200, 109, 10]","[96, 74, 61, 66, 113]"
"[201, 172, 46, 14, 2]","[63, 69, 98, 97, 108]"
"[216, 158, 49, 14, 2]","[61, 82, 98, 89, 109]"
"[9, 98, 212, 96, 21]","[101, 103, 48, 99, 85]"
"[196, 157, 48, 10, 5]","[52, 64, 77, 112, 111]"
"[182, 169, 41, 12, 3]","[57, 55, 88, 102, 105]"
"[12, 102, 189, 107, 8]","[106, 66, 61, 74, 111]"
"[8, 110, 216, 92, 15]","[104, 76, 61, 85, 115]"
"[79, 81, 78, 91, 77]","[75, 85, 79, 71, 96]"
"[8, 109, 217, 105, 4]","[103, 100, 60, 77, 103]"
"[3, 96, 225, 91, 7]","[108, 72, 54, 89, 99]"
"[75, 100, 72, 99, 95]","[89, 89, 93, 86, 84]"
"[76, 89, 88, 104, 81]","[84, 84, 97, 82, 91]"
"[224, 171, 32, 12, 3]","[68, 75, 95, 95, 109]"
"[170, 169, 50, 14, 5]","[71, 57, 94, 87, 99]"
"[84, 98, 89, 87, 75]","[77, 93, 86, 89, 88]"
"[203, 157, 45, 18, 7]","[63, 71, 126, 91, 79]"
"[197, 155, 48, 13, 5]","[61, 73, 91, 97, 96]"
"[10, 76, 198, 107, 9]","[100, 72, 48, 74, 106]"
"[9, 89, 220, 99, 13]","[106, 81, 56, 85, 102]"
"[13, 76, 213, 95, 9]","[88, 85, 49, 68, 116]"
"[94, 87, 81, 69, 74]","[87, 68, 88, 70, 92]"
"[87, 89, 80, 82, 76]","[78, 90, 82, 88, 76]"
"[8, 88, 216, 104, 2]","[95, 82, 57, 76, 108]"
"[8, 94, 204, 92, 7]","[96, 90, 48, 74, 97]"
"[10, 95, 203, 98, 13]","[109, 76, 54, 61, 119]"
"[92, 80, 85, 71, 83]","[77, 90, 78, 80, 86]"
"[5, 104, 199, 90, 13]","[100, 82, 54, 81, 94]"
"[11, 115, 201, 111, 11]","[100, 87, 62, 82, 118]"
"[9, 103, 205, 98, 10]","[94, 85, 55, 74, 117]"
"[78, 98, 84, 71, 81]","[84, 78, 90, 91, 69]"
"[238, 142, 37, 15, 7]","[72, 62, 92, 109, 104]"
"[8, 79, 219, 94, 7]","[115, 83, 43, 73, 93]"
"[233, 166, 36, 7, 2]","[57, 74, 106, 109, 98]"
"[218, 161, 30, 8, 2]","[48, 53, 101, 108, 109]"
"[84, 92, 76, 93, 88]","[98, 75, 86, 95, 79]"
"[215, 172, 46, 11, 4]","[58, 60, 103, 130, 97]"
"[191, 164, 47, 12, 5]","[49, 63, 84, 106, 117]"
"[102, 92, 98, 68, 87]","[80, 94, 86, 95, 92]"
"[206, 177, 40, 14, 4]","[71, 65, 93, 97, 115]"
"[89, 79, 76, 103, 82]","[88, 77, 91, 91, 82]"
"[89, 94, 87, 73, 70]","[73, 86, 75, 79, 100]"
"[225, 165, 22, 9, 2]","[51, 59, 101, 113, 99]"
"[197, 150, 46, 11, 0]","[55, 70, 100, 95, 84]"
"[96, 78, 85, 96, 89]","[81, 76, 99, 84, 104]"
"[89, 87, 62, 84, 91]","[75, 79, 88, 86, 85]"
"[183, 173, 38, 11, 1]","[59, 50, 87, 108, 102]"
"[9, 109, 197, 115, 17]","[116, 69, 54, 81, 127]"
"[81, 85, 102, 81, 97]","[99, 88, 95, 81, 83]"
"[16, 100, 186, 110, 11]","[79, 98, 60, 84, 102]"
"[17, 93, 189, 93, 11]","[109, 68, 61, 77, 88]"
"[192, 152, 40, 15, 6]","[49, 67, 98, 75, 116]"
"[6, 97, 200, 90, 7]","[103, 79, 43, 74, 101]"
"[9, 96, 224, 104, 11]","[123, 77, 51, 90, 103]"
"[4, 89, 213, 98, 8]","[104, 74, 54, 91, 89]"
"[214, 145, 32, 9, 0]","[46, 50, 106, 103, 95]"
"[6, 110, 218, 100, 3]","[112, 87, 52, 99, 87]"
"[211, 165, 41, 20, 3]","[60, 75, 90, 105, 110]"
"[87, 82, 77, 96, 95]","[94, 82, 101, 76, 84]"
"[9, 96, 232, 104, 9]","[107, 97, 45, 92, 109]"
"[213, 155, 40, 12, 2]","[51, 68, 105, 101, 97]"
"[205, 162, 45, 11, 2]","[59, 65, 82, 114, 105]"
"[8, 103, 183, 99, 16]","[98, 82, 63, 70, 96]"
"[198, 152, 45, 8, 2]","[47, 76, 87, 95, 100]"
"[74, 87, 98, 85, 74]","[88, 91, 69, 78, 92]"
"[223, 162, 46, 10, 6]","[54, 76, 101, 107, 109]"
"[8, 90, 198, 126, 16]","[105, 89, 66, 81, 97]"
"[220, 171, 45, 8, 4]","[58, 72, 94, 111, 113]"
"[209, 168, 45, 13, 2]","[49, 63, 105, 96, 124]"
"[215, 167, 43, 5, 4]","[54, 73, 89, 107, 111]"
"[228, 161, 31, 16, 5]","[55, 62, 105, 115, 104]"
"[199, 167, 48, 15, 2]","[53, 64, 101, 94, 119]"
