tgt,src
"[85, 72, 89, 88, 75]","[82, 89, 75, 79, 84]"
"[67, 95, 85, 90, 73]","[84, 78, 78, 78, 92]"
"[10, 101, 230, 96, 7]","[97, 89, 60, 83, 115]"
"[196, 155, 42, 16, 5]","[49, 68, 85, 96, 116]"
"[74, 96, 95, 73, 82]","[79, 91, 74, 84, 92]"
"[199, 158, 45, 14, 7]","[60, 69, 86, 93, 115]"
"[71, 99, 93, 88, 84]","[90, 80, 92, 85, 88]"
"[102, 75, 83, 83, 106]","[82, 93, 97, 88, 89]"
"[83, 78, 86, 75, 102]","[79, 96, 91, 80, 78]"
"[197, 169, 41, 7, 6]","[53, 60, 99, 92, 116]"
"[183, 159, 45, 13, 2]","[60, 60, 90, 96, 96]"
"[215, 155, 27, 7, 5]","[55, 58, 85, 98, 113]"
"[86, 85, 80, 80, 91]","[81, 83, 86, 95, 77]"
"[97, 76, 92, 84, 88]","[78, 97, 90, 89, 83]"
"[97, 77, 77, 84, 84]","[60, 98, 79, 77, 105]"
"[11, 108, 214, 97, 9]","[108, 73, 49, 104, 105]"
"[94, 91, 84, 84, 86]","[89, 74, 89, 99, 88]"
"[15, 100, 218, 97, 20]","[101, 92, 62, 84, 111]"
"[224, 157, 43, 20, 3]","[48, 83, 99, 111, 106]"
"[194, 148, 39, 19, 7]","[40, 83, 98, 82, 104]"
"[183, 159, 49, 19, 6]","[58, 55, 89, 109, 105]"
"[70, 97, 81, 78, 92]","[90, 87, 84, 82, 75]"
"[81, 85, 79, 109, 88]","[95, 89, 85, 83, 90]"
"[227, 144, 30, 9, 2]","[61, 67, 82, 103, 99]"
"[13, 95, 218, 94, 14]","[121, 77, 37, 88, 111]"
"[202, 164, 37, 11, 5]","[57, 65, 98, 94, 105]"
"[5, 100, 213, 95, 8]","[108, 76, 44, 73, 120]"
"[227, 154, 34, 16, 1]","[47, 57, 108, 118, 102]"
"[103, 89, 82, 80, 94]","[90, 84, 95, 91, 88]"
"[87, 75, 87, 105, 73]","[81, 97, 82, 78, 89]"
"[204, 153, 47, 12, 6]","[53, 83, 103, 92, 91]"
"[181, 145, 57, 17, 3]","[47, 66, 90, 100, 100]"
"[81, 83, 83, 86, 95]","[93, 74, 84, 96, 81]"
"[11, 88, 225, 93, 13]","[95, 92, 50, 84, 109]"
"[6, 122, 206, 99, 8]","[90, 84, 59, 91, 117]"
"[78, 91, 87, 83, 75]","[90, 67, 77, 89, 91]"
"[213, 150, 40, 13, 5]","[64, 58, 92, 92, 115]"
"[8, 98, 209, 91, 7]","[106, 79, 63, 76, 89]"
"[211, 157, 40, 18, 8]","[52, 72, 87, 114, 109]"
"[218, 147, 59, 12, 8]","[55, 69, 95, 112, 113]"
"[86, 77, 83, 80, 80]","[90, 70, 79, 77, 90]"
"[80, 81, 80, 116, 79]","[88, 101, 85, 81, 81]"
"[13, 99, 208, 113, 7]","[103, 77, 61, 89, 110]"
"[92, 85, 93, 81, 90]","[94, 87, 87, 94, 79]"
"[206, 166, 39, 9, 4]","[61, 70, 99, 86, 108]"
"[17, 111, 197, 95, 10]","[116, 69, 55, 91, 99]"
"[78, 93, 81, 86, 102]","[86, 94, 91, 84, 85]"
"[12, 106, 201, 96, 9]","[84, 96, 59, 89, 96]"
"[10, 104, 226, 83, 14]","[98, 94, 51, 90, 104]"
"[218, 155, 43, 11, 4]","[51, 65, 103, 91, 121]"
"[198, 149, 46, 11, 2]","[65, 70, 99, 88, 84]"
"[193, 166, 31, 10, 3]","[59, 61, 86, 95, 102]"
"[11, 115, 205, 108, 11]","[117, 92, 58, 76, 107]"
"[85, 89, 75, 90, 92]","[90, 88, 91, 85, 77]"
"[86, 94, 89, 87, 85]","[70, 99, 96, 94, 82]"
"[195, 162, 42, 8, 2]","[52, 56, 91, 98, 112]"
"[5, 104, 193, 109, 15]","[102, 83, 69, 76, 96]"
"[7, 100, 238, 86, 8]","[102, 86, 47, 96, 108]"
"[12, 110, 241, 79, 7]","[115, 90, 61, 79, 104]"
"[8, 95, 242, 93, 7]","[108, 103, 44, 78, 112]"
"[76, 82, 80, 68, 99]","[96, 77, 91, 81, 60]"
"[16, 98, 182, 93, 13]","[108, 90, 42, 72, 90]"
"[5, 102, 218, 85, 2]","[102, 73, 49, 82, 106]"
"[9, 116, 227, 86, 5]","[116, 91, 56, 88, 92]"
"[210, 156, 38, 4, 1]","[57, 67, 91, 109, 85]"
"[14, 86, 203, 104, 14]","[100, 81, 58, 73, 109]"
"[84, 79, 80, 81, 93]","[84, 103, 76, 90, 64]"
"[76, 72, 100, 80, 76]","[78, 78, 75, 82, 91]"
"[84, 82, 87, 99, 96]","[112, 82, 79, 88, 87]"
"[8, 104, 204, 85, 14]","[91, 93, 56, 77, 98]"
"[6, 98, 202, 92, 12]","[84, 86, 54, 75, 111]"
"[10, 104, 200, 116, 8]","[120, 78, 59, 86, 95]"
"[210, 150, 40, 14, 2]","[64, 52, 91, 100, 109]"
"[6, 78, 204, 118, 10]","[103, 79, 59, 78, 97]"
"[226, 141, 36, 9, 0]","[48, 62, 84, 98, 120]"
"[93, 85, 85, 85, 87]","[90, 88, 88, 84, 85]"
"[63, 85, 76, 101, 81]","[86, 72, 96, 76, 76]"
"[192, 149, 43, 14, 6]","[56, 55, 79, 113, 101]"
"[84, 72, 77, 95, 97]","[79, 93, 91, 88, 74]"
"[15, 113, 208, 88, 10]","[111, 77, 54, 82, 110]"
"[94, 93, 89, 82, 82]","[75, 99, 86, 96, 84]"
"[218, 147, 39, 10, 3]","[52, 52, 109, 103, 101]"
"[206, 197, 33, 12, 1]","[59, 70, 95, 101, 124]"
"[79, 92, 91, 83, 96]","[98, 89, 81, 84, 89]"
"[7, 73, 236, 103, 12]","[105, 82, 47, 87, 110]"
"[197, 146, 50, 12, 2]","[60, 64, 87, 99, 97]"
"[12, 113, 194, 96, 8]","[97, 72, 61, 79, 114]"
"[243, 137, 37, 16, 9]","[57, 79, 101, 103, 102]"
"[112, 75, 93, 75, 90]","[86, 86, 87, 86, 100]"
"[80, 95, 81, 76, 86]","[93, 78, 84, 91, 72]"
"[198, 155, 49, 20, 6]","[62, 59, 110, 91, 106]"
"[81, 78, 71, 101, 82]","[79, 104, 79, 75, 76]"
"[8, 103, 221, 102, 7]","[113, 82, 57, 92, 97]"
"[11, 95, 206, 103, 14]","[91, 85, 56, 87, 110]"
"[194, 167, 31, 12, 3]","[57, 69, 89, 107, 85]"
"[181, 167, 42, 12, 2]","[56, 64, 87, 108, 89]"
"[82, 97, 74, 74, 90]","[83, 69, 76, 101, 88]"
"[195, 157, 48, 19, 4]","[53, 71, 85, 105, 109]"
"[219, 166, 40, 16, 4]","[60, 60, 99, 108, 118]"
"[9, 102, 230, 95, 9]","[124, 91, 61, 66, 103]"
"[81, 77, 78, 91, 84]","[90, 81, 80, 89, 71]"
"[91, 70, 80, 86, 84]","[87, 88, 74, 85, 77]"
"[6, 99, 200, 101, 10]","[128, 76, 52, 62, 98]"
"[3, 95, 246, 93, 9]","[111, 84, 56, 85, 110]"
"[10, 114, 210, 105, 5]","[108, 91, 64, 81, 100]"
"[97, 76, 80, 85, 84]","[69, 102, 79, 88, 84]"
"[80, 76, 97, 79, 98]","[76, 88, 92, 96, 78]"
"[13, 93, 198, 106, 10]","[112, 72, 48, 89, 99]"
"[15, 93, 204, 114, 12]","[107, 86, 52, 83, 110]"
"[82, 91, 89, 83, 89]","[87, 85, 83, 83, 96]"
"[87, 94, 89, 61, 78]","[82, 72, 85, 88, 82]"
"[181, 188, 55, 10, 9]","[54, 61, 105, 123, 100]"
"[81, 81, 100, 80, 108]","[97, 97, 92, 86, 78]"
"[3, 78, 226, 97, 7]","[98, 72, 43, 92, 106]"
"[7, 101, 220, 114, 6]","[124, 101, 55, 81, 87]"
"[85, 74, 92, 83, 71]","[77, 91, 67, 81, 89]"
"[89, 75, 89, 70, 77]","[80, 79, 72, 95, 74]"
"[77, 99, 84, 83, 83]","[103, 92, 92, 58, 81]"
"[113, 80, 83, 98, 72]","[75, 93, 96, 89, 93]"
"[87, 85, 93, 81, 81]","[81, 88, 87, 92, 79]"
"[69, 88, 92, 79, 72]","[92, 70, 82, 79, 77]"
"[14, 100, 225, 86, 7]","[114, 77, 53, 87, 101]"
"[9, 80, 195, 121, 8]","[104, 83, 54, 74, 98]"
"[71, 89, 89, 90, 88]","[72, 95, 96, 87, 77]"
"[227, 159, 36, 20, 2]","[51, 80, 96, 104, 113]"
"[7, 87, 243, 101, 6]","[120, 96, 51, 74, 103]"
"[88, 74, 77, 85, 82]","[77, 99, 65, 92, 73]"
"[69, 92, 94, 78, 78]","[73, 88, 88, 82, 80]"
"[5, 89, 221, 77, 8]","[94, 84, 36, 84, 102]"
"[206, 146, 45, 6, 5]","[56, 47, 103, 96, 106]"
"[81, 82, 78, 76, 88]","[84, 78, 81, 86, 76]"
"[9, 91, 229, 100, 10]","[113, 78, 59, 95, 94]"
"[11, 112, 206, 94, 12]","[109, 72, 62, 86, 106]"
"[8, 96, 208, 91, 5]","[98, 76, 42, 103, 89]"
"[10, 102, 221, 97, 7]","[112, 80, 52, 91, 102]"
"[84, 72, 85, 110, 85]","[96, 95, 81, 80, 84]"
"[90, 85, 85, 71, 90]","[97, 88, 71, 82, 83]"
"[6, 106, 201, 106, 7]","[97, 91, 46, 75, 117]"
"[78, 103, 89, 84, 74]","[78, 81, 89, 86, 94]"
"[99, 76, 89, 70, 82]","[89, 89, 67, 79, 92]"
"[11, 87, 228, 95, 7]","[110, 78, 57, 86, 97]"
"[173, 173, 44, 10, 6]","[60, 69, 78, 95, 104]"
"[7, 87, 244, 99, 3]","[119, 84, 41, 101, 95]"
"[212, 163, 44, 14, 5]","[54, 68, 106, 107, 103]"
"[78, 83, 85, 106, 91]","[82, 101, 83, 77, 100]"
"[77, 90, 71, 82, 92]","[80, 91, 76, 89, 76]"
"[7, 84, 223, 86, 8]","[104, 93, 46, 76, 89]"
"[213, 157, 52, 8, 5]","[53, 68, 98, 114, 102]"
"[82, 88, 73, 88, 85]","[87, 80, 88, 88, 73]"
"[91, 77, 82, 84, 79]","[77, 83, 76, 83, 94]"
"[232, 162, 44, 12, 0]","[56, 68, 103, 107, 116]"
"[83, 79, 85, 95, 96]","[97, 97, 70, 87, 87]"
"[6, 83, 231, 101, 11]","[107, 89, 56, 80, 100]"
"[8, 99, 206, 113, 12]","[106, 98, 72, 69, 93]"
"[182, 151, 49, 15, 3]","[59, 56, 91, 106, 88]"
"[76, 90, 91, 88, 90]","[88, 74, 99, 93, 81]"
"[85, 87, 102, 72, 91]","[81, 85, 77, 102, 92]"
"[13, 98, 186, 105, 11]","[109, 75, 42, 83, 104]"
"[81, 105, 81, 82, 89]","[89, 87, 75, 85, 102]"
"[14, 91, 184, 95, 20]","[95, 89, 58, 65, 97]"
"[5, 101, 211, 86, 10]","[92, 85, 56, 85, 95]"
"[89, 79, 80, 96, 93]","[93, 94, 99, 57, 94]"
"[3, 107, 197, 106, 13]","[111, 96, 40, 77, 102]"
"[82, 98, 73, 77, 85]","[78, 78, 83, 90, 86]"
"[85, 75, 76, 109, 79]","[95, 78, 72, 80, 99]"
"[196, 158, 46, 13, 9]","[52, 66, 95, 122, 87]"
"[10, 116, 219, 88, 16]","[108, 89, 54, 98, 100]"
"[13, 106, 187, 100, 12]","[104, 71, 53, 91, 99]"
"[226, 176, 38, 5, 4]","[61, 56, 99, 110, 123]"
"[205, 162, 43, 10, 7]","[63, 64, 80, 94, 126]"
"[11, 91, 216, 107, 8]","[101, 84, 55, 78, 115]"
"[197, 152, 46, 13, 2]","[52, 63, 83, 101, 111]"
"[84, 72, 79, 82, 89]","[72, 70, 96, 84, 84]"
"[187, 172, 42, 10, 5]","[51, 53, 98, 96, 118]"
"[79, 92, 84, 81, 80]","[90, 74, 84, 83, 85]"
"[192, 163, 34, 10, 2]","[44, 76, 81, 100, 100]"
"[85, 84, 92, 73, 81]","[77, 79, 77, 96, 86]"
"[70, 101, 87, 80, 82]","[90, 72, 84, 92, 82]"
"[88, 89, 96, 88, 78]","[74, 93, 75, 104, 93]"
"[11, 102, 212, 96, 10]","[123, 69, 51, 76, 112]"
"[8, 87, 211, 90, 16]","[100, 78, 53, 88, 93]"
"[8, 95, 206, 99, 6]","[108, 77, 52, 76, 101]"
"[223, 161, 47, 8, 1]","[62, 61, 95, 108, 114]"
"[79, 85, 86, 85, 96]","[79, 84, 78, 102, 88]"
"[86, 63, 91, 84, 82]","[94, 77, 80, 78, 77]"
"[14, 90, 220, 100, 10]","[108, 94, 56, 77, 99]"
"[86, 89, 89, 75, 84]","[94, 68, 97, 84, 80]"
"[84, 96, 89, 90, 89]","[75, 97, 85, 90, 101]"
"[17, 91, 229, 90, 12]","[99, 90, 58, 86, 106]"
"[9, 99, 191, 97, 14]","[106, 81, 50, 76, 97]"
"[6, 116, 196, 94, 9]","[98, 79, 52, 85, 107]"
"[91, 95, 86, 99, 74]","[96, 93, 97, 73, 86]"
"[227, 149, 50, 12, 7]","[51, 70, 98, 116, 110]"
"[104, 87, 68, 84, 94]","[74, 90, 100, 95, 78]"
"[93, 78, 82, 92, 77]","[80, 70, 90, 87, 95]"
"[200, 152, 49, 12, 5]","[58, 68, 86, 103, 103]"
"[10, 114, 180, 91, 12]","[94, 71, 57, 79, 106]"
"[94, 105, 79, 74, 81]","[83, 79, 106, 81, 84]"
"[218, 169, 41, 6, 2]","[46, 66, 107, 114, 103]"
"[12, 78, 242, 102, 6]","[103, 102, 46, 79, 110]"
"[199, 184, 44, 12, 5]","[52, 64, 128, 91, 109]"
"[69, 75, 86, 88, 101]","[72, 86, 94, 79, 88]"
"[8, 77, 219, 111, 6]","[93, 105, 51, 67, 105]"
"[94, 80, 90, 82, 85]","[87, 85, 78, 84, 97]"
"[68, 82, 83, 85, 84]","[82, 72, 93, 73, 82]"
"[8, 104, 216, 74, 10]","[111, 84, 46, 80, 91]"
"[206, 183, 37, 11, 0]","[58, 60, 98, 105, 116]"
"[8, 106, 203, 119, 2]","[105, 94, 55, 72, 112]"
"[9, 98, 211, 95, 14]","[105, 97, 56, 75, 94]"
"[16, 98, 208, 104, 10]","[105, 85, 46, 87, 113]"
"[206, 156, 38, 8, 3]","[48, 61, 91, 118, 93]"
"[9, 100, 242, 88, 7]","[112, 97, 52, 81, 104]"
"[13, 89, 211, 98, 10]","[94, 83, 54, 83, 107]"
"[85, 92, 73, 89, 106]","[83, 90, 91, 91, 90]"
"[223, 141, 40, 10, 3]","[51, 69, 111, 97, 89]"
"[202, 188, 44, 10, 5]","[68, 58, 92, 121, 110]"
"[16, 92, 211, 92, 14]","[101, 90, 46, 82, 106]"
"[219, 149, 39, 10, 1]","[53, 84, 101, 92, 88]"
"[89, 81, 80, 81, 85]","[83, 85, 94, 76, 78]"
"[214, 177, 33, 17, 9]","[68, 59, 111, 103, 109]"
"[85, 74, 89, 94, 87]","[90, 99, 79, 86, 75]"
"[7, 89, 236, 107, 4]","[104, 93, 49, 78, 119]"
"[80, 88, 89, 75, 93]","[84, 95, 74, 82, 90]"
"[91, 83, 82, 98, 83]","[80, 92, 78, 91, 96]"
"[81, 79, 82, 74, 84]","[91, 82, 74, 86, 67]"
"[221, 154, 32, 17, 1]","[54, 65, 112, 91, 103]"
"[95, 90, 69, 88, 65]","[71, 86, 81, 79, 90]"
"[16, 107, 192, 94, 7]","[100, 71, 58, 88, 99]"
"[185, 150, 44, 11, 10]","[50, 74, 87, 99, 90]"
"[206, 166, 39, 17, 0]","[64, 62, 83, 100, 119]"
"[15, 95, 214, 90, 11]","[91, 72, 61, 84, 117]"
"[196, 168, 52, 16, 7]","[63, 66, 105, 89, 116]"
"[81, 93, 85, 80, 94]","[88, 91, 78, 91, 85]"
"[77, 80, 80, 76, 119]","[99, 88, 88, 66, 91]"
"[202, 174, 27, 5, 3]","[52, 56, 99, 117, 87]"
"[11, 104, 190, 98, 4]","[103, 80, 44, 88, 92]"
"[206, 167, 45, 18, 3]","[74, 65, 80, 101, 119]"
"[84, 100, 97, 87, 82]","[104, 79, 83, 86, 98]"
"[194, 172, 41, 9, 5]","[57, 67, 95, 94, 108]"
"[12, 109, 217, 79, 14]","[109, 81, 63, 74, 104]"
"[6, 101, 221, 108, 10]","[100, 89, 64, 76, 117]"
"[83, 96, 83, 85, 83]","[85, 80, 94, 91, 80]"
"[76, 84, 90, 83, 78]","[79, 83, 79, 81, 89]"
"[13, 95, 201, 103, 13]","[87, 75, 62, 93, 108]"
"[83, 81, 100, 73, 81]","[83, 79, 83, 87, 86]"
"[82, 98, 104, 87, 79]","[100, 77, 89, 83, 101]"
"[12, 90, 201, 89, 9]","[114, 82, 46, 53, 106]"
"[211, 176, 49, 8, 4]","[60, 63, 112, 96, 117]"
"[12, 104, 206, 99, 9]","[106, 73, 61, 86, 104]"
"[16, 94, 196, 88, 9]","[87, 58, 55, 99, 104]"
"[97, 91, 92, 81, 87]","[87, 88, 90, 87, 96]"
"[73, 77, 85, 74, 103]","[82, 79, 85, 92, 74]"
"[85, 90, 76, 78, 110]","[77, 98, 99, 91, 74]"
"[221, 152, 47, 12, 5]","[60, 76, 92, 94, 115]"
"[192, 152, 48, 7, 4]","[59, 55, 99, 101, 89]"
"[66, 72, 100, 96, 73]","[88, 81, 77, 72, 89]"
"[74, 90, 93, 97, 89]","[92, 83, 71, 94, 103]"
"[74, 83, 98, 79, 92]","[83, 77, 92, 85, 89]"
"[179, 177, 46, 6, 8]","[61, 57, 93, 110, 95]"
"[5, 90, 222, 103, 6]","[105, 90, 43, 79, 109]"
"[89, 83, 80, 89, 90]","[94, 103, 84, 71, 79]"
"[205, 167, 41, 11, 5]","[59, 69, 104, 104, 93]"
"[192, 160, 40, 15, 5]","[53, 66, 88, 103, 102]"
"[227, 143, 44, 15, 5]","[64, 75, 89, 97, 109]"
"[90, 80, 80, 75, 75]","[83, 78, 66, 87, 86]"
"[208, 157, 44, 15, 1]","[51, 61, 98, 117, 98]"
"[74, 87, 90, 87, 77]","[94, 74, 70, 83, 94]"
"[213, 150, 53, 14, 5]","[48, 72, 91, 118, 106]"
"[96, 88, 90, 94, 79]","[91, 84, 85, 78, 109]"
"[201, 173, 46, 8, 1]","[59, 74, 91, 101, 104]"
"[208, 163, 48, 9, 3]","[55, 68, 102, 100, 106]"
"[12, 91, 198, 87, 12]","[95, 72, 55, 87, 91]"
"[203, 172, 41, 8, 7]","[59, 58, 95, 112, 107]"
"[74, 98, 91, 84, 85]","[83, 85, 86, 88, 90]"
"[85, 76, 73, 87, 81]","[91, 80, 71, 78, 82]"
"[224, 167, 41, 8, 4]","[53, 76, 95, 107, 113]"
"[208, 167, 41, 19, 3]","[77, 57, 92, 96, 116]"
"[7, 100, 185, 111, 9]","[100, 79, 53, 81, 99]"
"[71, 86, 79, 109, 88]","[82, 76, 108, 83, 84]"
"[206, 147, 47, 10, 4]","[47, 70, 104, 99, 94]"
"[194, 166, 45, 13, 7]","[59, 77, 92, 115, 82]"
"[6, 90, 216, 96, 3]","[107, 92, 49, 65, 98]"
"[70, 77, 90, 99, 66]","[76, 83, 77, 75, 91]"
"[187, 181, 42, 13, 7]","[62, 66, 82, 106, 114]"
"[81, 102, 79, 67, 82]","[94, 56, 84, 91, 86]"
"[2, 103, 220, 101, 7]","[103, 79, 51, 94, 106]"
"[2, 103, 232, 96, 8]","[102, 74, 57, 98, 110]"
"[13, 107, 217, 91, 11]","[107, 81, 54, 86, 111]"
"[81, 68, 86, 95, 80]","[66, 81, 81, 85, 97]"
"[186, 158, 42, 15, 2]","[55, 62, 88, 106, 92]"
"[232, 152, 43, 14, 5]","[60, 80, 99, 96, 111]"
"[194, 167, 32, 8, 2]","[59, 58, 109, 84, 93]"
"[83, 80, 85, 64, 91]","[91, 76, 84, 67, 85]"
"[15, 95, 211, 95, 13]","[92, 89, 61, 86, 101]"
"[203, 168, 47, 13, 3]","[61, 73, 89, 98, 113]"
"[217, 172, 40, 12, 4]","[42, 56, 106, 120, 121]"
"[9, 96, 196, 90, 11]","[82, 84, 50, 86, 100]"
"[8, 98, 196, 110, 11]","[107, 76, 64, 78, 98]"
"[6, 100, 210, 95, 4]","[110, 73, 52, 66, 114]"
"[92, 109, 88, 77, 81]","[96, 77, 98, 84, 92]"
"[211, 163, 31, 16, 5]","[54, 73, 104, 97, 98]"
"[8, 96, 182, 104, 12]","[102, 80, 55, 84, 81]"
"[89, 73, 88, 80, 104]","[94, 90, 91, 72, 87]"
"[9, 83, 226, 98, 6]","[116, 82, 56, 73, 95]"
"[9, 110, 218, 94, 10]","[89, 78, 56, 95, 123]"
"[9, 94, 221, 91, 11]","[124, 71, 51, 83, 97]"
"[12, 120, 174, 91, 12]","[87, 83, 64, 74, 101]"
"[79, 74, 90, 88, 86]","[93, 79, 77, 82, 86]"
"[222, 175, 37, 11, 3]","[55, 66, 103, 116, 108]"
"[10, 97, 200, 107, 18]","[112, 82, 47, 79, 112]"
"[104, 71, 64, 94, 87]","[80, 92, 78, 76, 94]"
"[14, 89, 177, 115, 11]","[91, 74, 55, 86, 100]"
"[186, 160, 42, 11, 3]","[61, 52, 84, 98, 107]"
"[218, 155, 50, 14, 2]","[55, 82, 96, 106, 100]"
"[193, 175, 34, 8, 2]","[51, 67, 87, 112, 95]"
"[94, 98, 85, 91, 75]","[87, 93, 93, 79, 91]"
"[201, 171, 35, 11, 2]","[50, 65, 104, 89, 112]"
"[193, 191, 45, 9, 7]","[74, 65, 88, 119, 99]"
"[8, 105, 215, 97, 7]","[85, 85, 66, 86, 110]"
"[87, 74, 77, 87, 101]","[79, 106, 83, 78, 80]"
"[12, 89, 202, 97, 9]","[92, 90, 58, 68, 101]"
"[189, 164, 47, 16, 3]","[53, 71, 85, 98, 112]"
"[101, 92, 73, 71, 72]","[78, 84, 85, 83, 79]"
"[192, 163, 34, 12, 2]","[46, 76, 85, 92, 104]"
"[209, 158, 55, 11, 6]","[66, 70, 98, 106, 99]"
"[9, 97, 233, 87, 8]","[93, 93, 53, 85, 110]"
"[220, 147, 35, 9, 3]","[51, 58, 88, 108, 109]"
"[79, 79, 84, 90, 82]","[73, 93, 84, 74, 90]"
"[208, 144, 50, 8, 4]","[52, 63, 82, 117, 100]"
"[216, 146, 45, 9, 4]","[64, 67, 93, 100, 96]"
"[83, 88, 92, 77, 98]","[92, 87, 87, 82, 90]"
"[13, 109, 212, 93, 11]","[131, 83, 47, 71, 106]"
"[100, 82, 93, 74, 84]","[80, 85, 94, 76, 98]"
"[92, 91, 84, 66, 80]","[79, 85, 89, 83, 77]"
"[8, 85, 236, 97, 12]","[101, 86, 50, 82, 119]"
"[20, 99, 218, 93, 13]","[105, 72, 60, 90, 116]"
"[206, 154, 57, 10, 5]","[51, 68, 102, 108, 103]"
"[88, 73, 75, 94, 77]","[75, 89, 83, 80, 80]"
"[13, 115, 178, 105, 18]","[111, 84, 53, 81, 100]"
"[187, 157, 56, 13, 4]","[50, 70, 78, 107, 112]"
"[211, 156, 35, 12, 8]","[59, 72, 76, 111, 104]"
"[77, 81, 99, 81, 94]","[87, 91, 80, 93, 81]"
"[8, 104, 228, 106, 3]","[109, 76, 58, 81, 125]"
"[79, 109, 78, 89, 83]","[88, 67, 101, 76, 106]"
"[12, 99, 186, 101, 7]","[96, 89, 56, 68, 96]"
"[88, 85, 100, 93, 84]","[100, 88, 87, 92, 83]"
"[201, 149, 42, 10, 3]","[49, 57, 108, 96, 95]"
"[211, 147, 39, 10, 2]","[56, 66, 105, 90, 92]"
"[86, 85, 97, 86, 80]","[83, 97, 72, 98, 84]"
"[221, 154, 37, 11, 2]","[51, 66, 91, 108, 109]"
"[85, 100, 79, 88, 93]","[90, 91, 79, 85, 100]"
"[73, 78, 85, 93, 91]","[86, 78, 77, 83, 96]"
"[221, 162, 48, 14, 3]","[62, 56, 105, 115, 110]"
"[194, 158, 70, 12, 6]","[50, 62, 95, 134, 99]"
"[17, 96, 225, 92, 12]","[123, 82, 49, 82, 106]"
"[194, 177, 32, 11, 2]","[58, 57, 97, 110, 94]"
"[177, 175, 42, 18, 3]","[54, 74, 93, 92, 102]"
"[5, 99, 211, 88, 7]","[108, 76, 54, 72, 100]"
"[76, 87, 85, 92, 68]","[92, 85, 77, 67, 87]"
"[215, 165, 42, 6, 6]","[58, 57, 93, 108, 118]"
"[208, 150, 37, 13, 9]","[49, 63, 101, 89, 115]"
"[216, 164, 42, 8, 3]","[60, 65, 94, 107, 107]"
"[217, 151, 43, 15, 3]","[45, 68, 89, 105, 122]"
"[7, 98, 214, 98, 5]","[92, 73, 63, 72, 122]"
"[194, 173, 39, 10, 4]","[40, 62, 82, 118, 118]"
"[99, 69, 83, 85, 104]","[76, 105, 102, 82, 75]"
"[94, 70, 87, 94, 101]","[96, 87, 69, 108, 86]"
"[85, 81, 86, 81, 89]","[77, 83, 100, 85, 77]"
"[4, 99, 197, 97, 4]","[97, 68, 47, 85, 104]"
"[20, 108, 209, 89, 10]","[106, 68, 68, 79, 115]"
"[87, 96, 73, 74, 83]","[78, 74, 74, 100, 87]"
"[7, 103, 214, 109, 11]","[105, 86, 53, 96, 104]"
"[207, 163, 52, 13, 5]","[55, 84, 92, 100, 109]"
"[10, 101, 219, 111, 6]","[132, 80, 60, 88, 87]"
"[7, 94, 236, 93, 3]","[101, 81, 53, 99, 99]"
"[15, 91, 190, 95, 13]","[105, 82, 49, 86, 82]"
"[14, 102, 203, 105, 11]","[117, 80, 57, 79, 102]"
"[7, 106, 224, 93, 6]","[112, 80, 46, 93, 105]"
"[214, 179, 38, 12, 4]","[59, 78, 102, 106, 102]"
"[9, 113, 202, 102, 10]","[97, 88, 67, 86, 98]"
"[79, 106, 77, 81, 93]","[90, 90, 76, 111, 69]"
"[200, 166, 57, 15, 7]","[65, 65, 89, 104, 122]"
"[94, 88, 85, 92, 74]","[78, 81, 97, 90, 87]"
"[8, 102, 195, 89, 12]","[95, 79, 51, 83, 98]"
"[93, 69, 83, 88, 71]","[74, 71, 83, 84, 92]"
"[9, 79, 196, 136, 13]","[103, 104, 53, 68, 105]"
"[79, 90, 90, 95, 86]","[84, 72, 88, 92, 104]"
"[10, 99, 210, 81, 6]","[102, 72, 45, 76, 111]"
"[8, 90, 229, 104, 10]","[128, 76, 44, 87, 106]"
"[11, 96, 203, 98, 15]","[95, 81, 53, 77, 117]"
"[90, 78, 96, 91, 79]","[81, 74, 105, 89, 85]"
"[197, 169, 43, 15, 4]","[57, 53, 104, 106, 108]"
"[204, 179, 38, 9, 4]","[61, 62, 89, 120, 102]"
"[86, 80, 92, 69, 75]","[77, 84, 73, 84, 84]"
"[10, 115, 196, 106, 14]","[100, 82, 66, 82, 111]"
"[9, 95, 208, 93, 6]","[114, 83, 43, 81, 90]"
"[233, 155, 35, 12, 1]","[61, 73, 93, 111, 98]"
"[212, 180, 36, 14, 6]","[48, 68, 95, 129, 108]"
"[8, 97, 211, 106, 10]","[96, 88, 56, 80, 112]"
"[80, 89, 83, 89, 92]","[95, 93, 81, 92, 72]"
"[89, 74, 95, 97, 77]","[88, 72, 88, 86, 98]"
"[230, 161, 45, 8, 2]","[52, 73, 108, 107, 106]"
"[225, 169, 25, 11, 5]","[45, 60, 96, 112, 122]"
"[238, 164, 39, 8, 1]","[65, 66, 114, 107, 98]"
"[219, 160, 44, 11, 3]","[47, 73, 98, 90, 129]"
"[86, 95, 88, 94, 87]","[98, 86, 74, 94, 98]"
"[11, 93, 207, 103, 4]","[100, 84, 54, 71, 109]"
"[74, 78, 84, 76, 99]","[89, 90, 75, 78, 79]"
"[189, 172, 33, 10, 5]","[58, 64, 95, 99, 93]"
"[222, 150, 40, 13, 6]","[40, 80, 94, 109, 108]"
"[199, 185, 39, 10, 7]","[63, 69, 107, 99, 102]"
