tgt,src
"[97, 92, 73, 102, 63]","[87, 95, 77, 76, 92]"
"[81, 92, 90, 99, 86]","[105, 82, 83, 84, 94]"
"[8, 80, 228, 84, 7]","[92, 73, 47, 101, 94]"
"[191, 170, 37, 13, 3]","[51, 71, 109, 83, 100]"
"[72, 72, 91, 80, 86]","[80, 90, 88, 70, 73]"
"[224, 151, 43, 7, 4]","[47, 84, 94, 94, 110]"
"[81, 86, 80, 93, 92]","[84, 98, 79, 91, 80]"
"[13, 98, 206, 81, 12]","[93, 65, 54, 83, 115]"
"[14, 85, 217, 90, 7]","[102, 97, 54, 78, 82]"
"[209, 157, 46, 10, 6]","[55, 64, 89, 103, 117]"
"[4, 89, 201, 113, 15]","[110, 74, 64, 87, 87]"
"[100, 67, 89, 77, 91]","[75, 77, 73, 103, 96]"
"[13, 90, 197, 95, 13]","[109, 86, 46, 69, 98]"
"[192, 153, 35, 16, 5]","[45, 61, 92, 100, 103]"
"[94, 77, 91, 72, 76]","[78, 98, 77, 83, 74]"
"[73, 101, 90, 80, 104]","[97, 84, 92, 99, 76]"
"[204, 160, 47, 9, 2]","[58, 57, 109, 103, 95]"
"[5, 77, 223, 96, 10]","[113, 75, 49, 73, 101]"
"[91, 82, 93, 93, 82]","[108, 90, 78, 81, 84]"
"[65, 95, 98, 99, 91]","[92, 94, 90, 90, 82]"
"[7, 88, 209, 104, 14]","[114, 86, 51, 78, 93]"
"[225, 148, 38, 17, 5]","[59, 61, 100, 94, 119]"
"[67, 95, 83, 82, 90]","[87, 73, 94, 96, 67]"
"[221, 154, 46, 7, 2]","[55, 56, 102, 110, 107]"
"[216, 140, 39, 11, 3]","[49, 71, 97, 90, 102]"
"[13, 102, 203, 97, 12]","[134, 70, 47, 86, 90]"
"[77, 77, 94, 93, 76]","[72, 80, 90, 90, 85]"
"[16, 114, 175, 111, 13]","[107, 89, 62, 69, 102]"
"[194, 155, 43, 7, 2]","[60, 56, 93, 99, 93]"
"[223, 164, 44, 8, 5]","[55, 75, 96, 103, 115]"
"[223, 155, 38, 10, 4]","[54, 64, 106, 101, 105]"
"[225, 168, 35, 12, 8]","[68, 68, 106, 85, 121]"
"[207, 172, 35, 13, 7]","[57, 67, 101, 102, 107]"
"[224, 148, 34, 9, 4]","[46, 70, 108, 102, 93]"
"[199, 160, 51, 13, 4]","[56, 62, 90, 100, 119]"
"[9, 112, 196, 98, 9]","[99, 72, 58, 70, 125]"
"[194, 167, 48, 18, 11]","[73, 72, 91, 106, 96]"
"[81, 88, 80, 85, 74]","[78, 76, 89, 72, 93]"
"[185, 157, 46, 18, 6]","[52, 63, 90, 105, 102]"
"[211, 164, 48, 9, 3]","[52, 74, 95, 115, 99]"
"[80, 102, 76, 84, 83]","[88, 77, 89, 80, 91]"
"[95, 92, 94, 73, 95]","[92, 92, 102, 83, 80]"
"[12, 86, 210, 93, 8]","[76, 89, 51, 86, 107]"
"[201, 158, 40, 11, 6]","[51, 56, 105, 100, 104]"
"[18, 96, 216, 93, 8]","[92, 91, 50, 80, 118]"
"[15, 93, 213, 101, 16]","[99, 90, 62, 78, 109]"
"[19, 101, 205, 100, 15]","[102, 79, 65, 85, 109]"
"[202, 158, 57, 8, 9]","[54, 67, 86, 110, 117]"
"[85, 80, 71, 103, 86]","[88, 82, 84, 94, 77]"
"[103, 78, 96, 86, 80]","[85, 101, 79, 99, 79]"
"[14, 86, 226, 93, 17]","[94, 84, 58, 87, 113]"
"[83, 92, 89, 74, 87]","[73, 96, 89, 97, 70]"
"[6, 92, 211, 84, 10]","[101, 76, 41, 82, 103]"
"[12, 97, 217, 89, 8]","[103, 89, 46, 85, 100]"
"[95, 75, 84, 93, 94]","[80, 104, 83, 88, 86]"
"[8, 103, 204, 95, 6]","[108, 80, 54, 85, 89]"
"[94, 79, 81, 92, 87]","[95, 81, 88, 74, 95]"
"[87, 89, 80, 82, 76]","[78, 90, 82, 88, 76]"
"[199, 142, 45, 13, 4]","[48, 70, 94, 100, 91]"
"[79, 70, 90, 79, 95]","[79, 103, 75, 72, 84]"
"[84, 76, 92, 90, 86]","[104, 73, 87, 87, 77]"
"[86, 82, 86, 89, 93]","[69, 92, 103, 86, 86]"
"[13, 94, 219, 101, 12]","[110, 97, 52, 85, 95]"
"[6, 93, 224, 106, 10]","[116, 86, 55, 82, 100]"
"[214, 172, 45, 10, 1]","[56, 69, 104, 107, 106]"
"[10, 107, 195, 110, 11]","[122, 75, 67, 81, 88]"
"[86, 70, 80, 74, 92]","[86, 82, 72, 76, 86]"
"[11, 107, 202, 82, 10]","[87, 94, 50, 84, 97]"
"[186, 158, 43, 10, 4]","[57, 62, 77, 96, 109]"
"[87, 67, 72, 81, 94]","[81, 86, 83, 83, 68]"
"[86, 88, 78, 88, 77]","[80, 75, 81, 92, 89]"
"[4, 99, 217, 109, 7]","[114, 87, 39, 81, 115]"
"[196, 169, 49, 9, 11]","[56, 53, 86, 124, 115]"
"[7, 101, 230, 93, 9]","[98, 101, 50, 96, 95]"
"[13, 93, 221, 93, 5]","[87, 76, 63, 90, 109]"
"[6, 97, 199, 98, 8]","[98, 87, 50, 75, 98]"
"[210, 161, 46, 13, 4]","[60, 65, 100, 112, 97]"
"[237, 160, 26, 11, 0]","[60, 78, 101, 91, 104]"
"[14, 107, 202, 113, 10]","[107, 83, 73, 85, 98]"
"[62, 81, 96, 91, 80]","[90, 73, 77, 83, 87]"
"[93, 98, 86, 77, 72]","[77, 78, 89, 100, 82]"
"[188, 180, 35, 9, 3]","[48, 56, 97, 101, 113]"
"[214, 150, 40, 9, 6]","[37, 75, 91, 130, 86]"
"[8, 110, 190, 101, 14]","[101, 78, 61, 80, 103]"
"[229, 158, 46, 9, 5]","[59, 67, 83, 128, 110]"
"[214, 169, 47, 16, 4]","[65, 71, 108, 95, 111]"
"[232, 174, 34, 8, 1]","[61, 55, 103, 109, 121]"
"[14, 101, 198, 93, 7]","[101, 89, 51, 68, 104]"
"[8, 98, 223, 95, 3]","[99, 84, 49, 81, 114]"
"[74, 89, 101, 85, 80]","[86, 93, 77, 88, 85]"
"[70, 87, 85, 91, 74]","[75, 84, 70, 88, 90]"
"[217, 140, 30, 7, 8]","[45, 52, 87, 112, 106]"
"[86, 84, 91, 67, 84]","[82, 77, 76, 98, 79]"
"[9, 99, 223, 90, 9]","[95, 87, 63, 90, 95]"
"[206, 159, 42, 7, 6]","[57, 63, 101, 103, 96]"
"[81, 92, 98, 85, 80]","[96, 102, 62, 79, 97]"
"[189, 157, 36, 15, 4]","[58, 66, 97, 93, 87]"
"[12, 94, 211, 111, 9]","[116, 82, 56, 80, 103]"
"[187, 171, 37, 12, 5]","[45, 57, 111, 101, 98]"
"[4, 88, 215, 91, 7]","[95, 85, 49, 74, 102]"
"[5, 118, 225, 91, 8]","[116, 75, 56, 84, 116]"
"[80, 87, 79, 89, 90]","[81, 90, 92, 71, 91]"
"[18, 84, 186, 111, 13]","[116, 69, 63, 73, 91]"
"[92, 88, 84, 82, 90]","[88, 82, 92, 89, 85]"
"[226, 163, 45, 8, 6]","[62, 67, 93, 118, 108]"
"[19, 90, 205, 98, 15]","[103, 87, 55, 82, 100]"
"[81, 67, 93, 91, 86]","[69, 109, 79, 89, 72]"
"[214, 163, 52, 15, 2]","[52, 72, 100, 119, 103]"
"[179, 156, 52, 11, 6]","[54, 61, 82, 97, 110]"
"[213, 160, 32, 7, 6]","[55, 68, 93, 100, 102]"
"[15, 108, 199, 114, 12]","[112, 85, 55, 88, 108]"
"[71, 94, 90, 72, 90]","[103, 82, 60, 78, 94]"
"[97, 87, 89, 91, 86]","[86, 80, 98, 97, 89]"
"[199, 156, 54, 8, 4]","[53, 71, 96, 96, 105]"
"[9, 94, 209, 93, 9]","[85, 80, 46, 89, 114]"
"[209, 153, 43, 16, 4]","[50, 70, 86, 109, 110]"
"[10, 104, 205, 84, 10]","[101, 69, 45, 102, 96]"
"[90, 85, 85, 66, 88]","[75, 84, 80, 82, 93]"
"[89, 73, 94, 88, 99]","[104, 91, 87, 84, 77]"
"[222, 156, 40, 15, 4]","[52, 80, 93, 93, 119]"
"[15, 97, 194, 94, 10]","[115, 79, 58, 70, 88]"
"[205, 182, 47, 13, 3]","[62, 72, 107, 105, 104]"
"[8, 89, 198, 103, 7]","[97, 77, 56, 74, 101]"
"[6, 98, 227, 95, 8]","[92, 85, 47, 96, 114]"
"[228, 155, 42, 12, 4]","[50, 73, 103, 112, 103]"
"[3, 89, 231, 97, 5]","[102, 90, 49, 85, 99]"
"[14, 88, 185, 113, 8]","[102, 78, 59, 66, 103]"
"[12, 99, 222, 79, 14]","[102, 70, 52, 98, 104]"
"[13, 94, 231, 89, 14]","[91, 93, 51, 102, 104]"
"[79, 93, 84, 66, 87]","[93, 68, 83, 79, 86]"
"[7, 89, 231, 92, 8]","[103, 104, 41, 74, 105]"
"[205, 151, 46, 4, 3]","[46, 66, 74, 110, 113]"
"[75, 90, 91, 71, 83]","[96, 86, 78, 81, 69]"
"[88, 81, 97, 87, 86]","[92, 86, 89, 72, 100]"
"[206, 167, 56, 17, 4]","[78, 68, 82, 108, 114]"
"[86, 88, 92, 75, 104]","[89, 99, 88, 74, 95]"
"[97, 92, 83, 87, 82]","[92, 80, 87, 98, 84]"
"[81, 91, 71, 80, 88]","[82, 94, 84, 80, 71]"
"[89, 75, 85, 92, 72]","[75, 88, 83, 71, 96]"
"[89, 82, 72, 79, 84]","[74, 89, 82, 78, 83]"
"[210, 147, 37, 10, 7]","[39, 65, 107, 111, 89]"
"[82, 81, 89, 94, 71]","[92, 81, 81, 77, 86]"
"[65, 93, 66, 85, 101]","[78, 86, 87, 80, 79]"
"[197, 154, 50, 16, 1]","[52, 67, 98, 91, 110]"
"[89, 83, 95, 76, 70]","[83, 65, 81, 87, 97]"
"[9, 95, 218, 104, 15]","[101, 86, 53, 93, 108]"
"[17, 88, 212, 100, 13]","[94, 87, 57, 88, 104]"
"[201, 149, 51, 16, 1]","[58, 61, 79, 120, 100]"
"[8, 100, 203, 106, 13]","[119, 79, 59, 74, 99]"
"[72, 86, 88, 65, 104]","[87, 86, 76, 95, 71]"
"[220, 170, 38, 11, 2]","[63, 69, 96, 120, 93]"
"[228, 158, 36, 7, 3]","[50, 62, 114, 104, 102]"
"[203, 147, 46, 7, 2]","[51, 61, 76, 92, 125]"
"[87, 83, 81, 82, 77]","[73, 87, 79, 86, 85]"
"[202, 148, 45, 10, 3]","[57, 68, 76, 96, 111]"
"[81, 72, 90, 77, 86]","[70, 87, 74, 92, 83]"
"[78, 97, 85, 93, 94]","[94, 99, 78, 93, 83]"
"[203, 168, 34, 13, 4]","[52, 64, 84, 108, 114]"
"[224, 159, 49, 7, 5]","[57, 79, 87, 106, 115]"
"[237, 161, 44, 7, 1]","[57, 75, 93, 112, 113]"
"[84, 93, 85, 77, 88]","[101, 69, 78, 85, 94]"
"[211, 159, 42, 13, 2]","[45, 69, 109, 87, 117]"
"[183, 170, 62, 11, 9]","[57, 79, 91, 120, 88]"
"[91, 86, 76, 86, 85]","[80, 79, 78, 100, 87]"
"[199, 148, 41, 12, 6]","[44, 62, 100, 113, 87]"
"[189, 169, 54, 15, 5]","[54, 75, 94, 97, 112]"
"[4, 106, 203, 83, 9]","[103, 73, 52, 71, 106]"
"[84, 91, 92, 77, 85]","[89, 88, 86, 83, 83]"
"[73, 76, 96, 85, 82]","[81, 81, 72, 86, 92]"
"[210, 156, 41, 11, 5]","[44, 73, 88, 118, 100]"
"[88, 89, 88, 86, 95]","[88, 91, 87, 107, 73]"
"[99, 81, 80, 93, 94]","[81, 100, 96, 82, 88]"
"[73, 79, 89, 89, 90]","[88, 81, 86, 82, 83]"
"[212, 165, 39, 11, 3]","[58, 57, 88, 103, 124]"
"[89, 73, 86, 98, 75]","[79, 92, 78, 81, 91]"
"[86, 79, 93, 81, 91]","[99, 74, 78, 91, 88]"
"[87, 97, 76, 85, 67]","[95, 56, 93, 77, 91]"
"[219, 157, 47, 17, 6]","[61, 71, 109, 97, 108]"
"[12, 86, 217, 101, 10]","[107, 84, 59, 82, 94]"
"[15, 86, 206, 100, 8]","[90, 89, 51, 74, 111]"
"[77, 86, 97, 80, 69]","[76, 98, 76, 75, 84]"
"[77, 73, 67, 98, 98]","[72, 89, 92, 72, 88]"
"[238, 147, 43, 8, 6]","[62, 78, 91, 102, 109]"
"[5, 83, 225, 102, 5]","[110, 80, 52, 79, 99]"
"[209, 166, 35, 6, 3]","[52, 56, 84, 113, 114]"
"[78, 96, 82, 116, 70]","[104, 78, 92, 73, 95]"
"[91, 62, 85, 76, 99]","[78, 91, 86, 86, 72]"
"[6, 105, 213, 111, 6]","[84, 97, 67, 83, 110]"
"[70, 78, 69, 93, 90]","[84, 79, 83, 75, 79]"
"[207, 150, 39, 15, 3]","[60, 72, 102, 81, 99]"
"[74, 86, 99, 75, 85]","[89, 85, 85, 66, 94]"
"[83, 76, 83, 73, 92]","[87, 71, 79, 73, 97]"
"[85, 89, 89, 84, 100]","[93, 82, 97, 87, 88]"
"[80, 98, 89, 59, 84]","[78, 86, 87, 91, 68]"
"[96, 71, 80, 75, 78]","[67, 67, 103, 75, 88]"
"[88, 82, 85, 80, 71]","[81, 69, 81, 68, 107]"
"[10, 103, 194, 95, 8]","[99, 78, 59, 73, 101]"
"[79, 81, 71, 83, 86]","[73, 91, 92, 74, 70]"
"[10, 107, 201, 96, 8]","[91, 86, 57, 87, 101]"
"[13, 97, 208, 96, 15]","[117, 76, 53, 75, 108]"
"[5, 83, 248, 97, 8]","[110, 77, 56, 93, 105]"
"[216, 149, 50, 15, 3]","[45, 72, 99, 98, 119]"
"[91, 72, 92, 81, 85]","[83, 82, 86, 98, 72]"
"[9, 91, 208, 80, 12]","[112, 69, 33, 80, 106]"
"[207, 162, 47, 10, 3]","[43, 73, 107, 97, 109]"
"[84, 89, 66, 98, 83]","[93, 76, 88, 87, 76]"
"[203, 171, 55, 8, 3]","[60, 69, 88, 104, 119]"
"[187, 159, 42, 14, 3]","[43, 61, 95, 98, 108]"
"[202, 161, 32, 15, 1]","[46, 75, 96, 99, 95]"
"[88, 88, 89, 83, 83]","[89, 82, 91, 93, 76]"
"[82, 86, 89, 95, 86]","[87, 80, 88, 102, 81]"
"[79, 92, 82, 77, 85]","[87, 94, 84, 77, 73]"
"[203, 182, 40, 6, 2]","[64, 60, 88, 109, 112]"
"[8, 101, 240, 93, 5]","[107, 81, 47, 107, 105]"
"[12, 105, 218, 97, 12]","[101, 102, 56, 79, 106]"
"[10, 105, 202, 107, 20]","[112, 90, 50, 84, 108]"
"[10, 84, 213, 94, 11]","[87, 96, 48, 80, 101]"
"[72, 86, 82, 80, 85]","[89, 71, 73, 94, 78]"
"[17, 108, 216, 104, 4]","[109, 87, 67, 89, 97]"
"[9, 86, 206, 102, 9]","[105, 89, 46, 80, 92]"
"[249, 147, 34, 13, 4]","[55, 60, 117, 104, 111]"
"[86, 68, 85, 96, 97]","[72, 73, 108, 94, 85]"
"[10, 105, 210, 90, 12]","[114, 74, 45, 80, 114]"
"[186, 165, 48, 9, 5]","[56, 52, 99, 97, 109]"
"[76, 88, 81, 96, 75]","[86, 83, 83, 75, 89]"
"[102, 89, 70, 66, 88]","[68, 72, 94, 84, 97]"
"[198, 147, 39, 10, 7]","[48, 63, 96, 95, 99]"
"[196, 157, 38, 12, 3]","[39, 53, 95, 107, 112]"
"[224, 163, 42, 7, 2]","[60, 70, 107, 104, 97]"
"[10, 103, 208, 81, 4]","[101, 81, 56, 77, 91]"
"[89, 76, 82, 81, 95]","[84, 79, 87, 88, 85]"
"[14, 83, 212, 102, 12]","[109, 89, 53, 66, 106]"
"[86, 85, 90, 94, 90]","[78, 88, 93, 110, 76]"
"[206, 168, 48, 12, 7]","[63, 73, 97, 110, 98]"
"[85, 83, 83, 71, 86]","[75, 74, 86, 79, 94]"
"[223, 164, 46, 11, 1]","[52, 68, 101, 97, 127]"
"[16, 88, 200, 88, 10]","[91, 93, 50, 65, 103]"
"[220, 138, 50, 12, 6]","[49, 70, 101, 103, 103]"
"[84, 80, 82, 94, 79]","[81, 92, 80, 70, 96]"
"[212, 161, 41, 12, 4]","[45, 70, 110, 109, 96]"
"[86, 90, 88, 85, 85]","[81, 91, 80, 85, 97]"
"[93, 73, 89, 71, 86]","[84, 96, 78, 84, 70]"
"[213, 171, 40, 7, 4]","[44, 53, 99, 119, 120]"
"[89, 80, 98, 70, 88]","[73, 90, 77, 100, 85]"
"[10, 83, 201, 98, 10]","[107, 84, 48, 65, 98]"
"[104, 75, 85, 84, 94]","[80, 89, 96, 92, 85]"
"[215, 164, 40, 15, 5]","[63, 70, 114, 96, 96]"
"[74, 81, 75, 86, 84]","[67, 77, 84, 87, 85]"
"[77, 88, 91, 94, 98]","[96, 80, 83, 104, 85]"
"[8, 94, 200, 99, 13]","[92, 85, 58, 80, 99]"
"[76, 79, 86, 90, 92]","[80, 84, 82, 89, 88]"
"[96, 73, 78, 78, 86]","[84, 85, 77, 84, 81]"
"[189, 174, 31, 13, 3]","[51, 65, 95, 109, 90]"
"[8, 100, 193, 99, 13]","[92, 87, 50, 89, 95]"
"[9, 98, 210, 106, 13]","[99, 87, 57, 79, 114]"
"[226, 152, 42, 13, 4]","[54, 73, 92, 113, 105]"
"[213, 153, 39, 10, 3]","[53, 52, 82, 113, 118]"
"[11, 81, 238, 94, 8]","[114, 88, 60, 70, 100]"
"[6, 105, 225, 99, 6]","[108, 81, 50, 90, 112]"
"[86, 77, 82, 88, 89]","[91, 85, 92, 92, 62]"
"[203, 160, 51, 7, 2]","[55, 68, 104, 106, 90]"
"[245, 149, 41, 10, 0]","[46, 69, 107, 109, 114]"
"[17, 85, 210, 111, 9]","[95, 107, 48, 70, 112]"
"[9, 94, 216, 95, 13]","[101, 77, 51, 97, 101]"
"[91, 81, 72, 72, 101]","[85, 79, 84, 98, 71]"
"[218, 172, 42, 10, 2]","[67, 66, 100, 104, 107]"
"[202, 159, 43, 11, 3]","[59, 72, 85, 107, 95]"
"[10, 83, 233, 101, 8]","[111, 86, 55, 74, 109]"
"[5, 103, 239, 92, 10]","[109, 96, 48, 88, 108]"
"[6, 94, 240, 81, 12]","[104, 76, 47, 106, 100]"
"[205, 155, 53, 4, 3]","[57, 58, 84, 114, 107]"
"[218, 159, 36, 11, 3]","[52, 72, 94, 128, 81]"
"[13, 84, 233, 102, 6]","[99, 98, 50, 82, 109]"
"[6, 99, 229, 106, 7]","[114, 79, 63, 75, 116]"
"[190, 174, 59, 14, 4]","[60, 66, 104, 104, 107]"
"[82, 76, 91, 85, 85]","[75, 87, 86, 86, 85]"
"[8, 111, 217, 102, 9]","[101, 90, 54, 84, 118]"
"[210, 144, 35, 10, 5]","[36, 47, 107, 109, 105]"
"[218, 168, 48, 12, 4]","[70, 80, 87, 111, 102]"
"[209, 165, 49, 11, 8]","[64, 58, 98, 115, 107]"
"[201, 136, 46, 19, 1]","[50, 63, 84, 91, 115]"
"[5, 85, 250, 85, 7]","[110, 77, 50, 95, 100]"
"[7, 99, 234, 94, 5]","[111, 87, 42, 82, 117]"
"[80, 93, 75, 83, 82]","[81, 80, 88, 74, 90]"
"[80, 87, 96, 85, 78]","[87, 89, 85, 79, 86]"
"[11, 86, 204, 111, 11]","[113, 83, 60, 72, 95]"
"[70, 78, 93, 79, 84]","[90, 85, 72, 69, 88]"
"[198, 164, 43, 9, 2]","[55, 63, 84, 111, 103]"
"[8, 101, 224, 81, 6]","[98, 68, 52, 94, 108]"
"[7, 97, 202, 95, 11]","[91, 93, 54, 77, 97]"
"[91, 85, 82, 94, 86]","[78, 99, 78, 98, 85]"
"[92, 88, 86, 98, 82]","[86, 104, 93, 83, 80]"
"[199, 148, 48, 12, 3]","[41, 75, 94, 107, 93]"
"[72, 85, 90, 73, 82]","[96, 88, 58, 73, 87]"
"[5, 98, 211, 100, 9]","[103, 81, 53, 81, 105]"
"[77, 97, 87, 85, 84]","[93, 82, 90, 80, 85]"
"[11, 100, 210, 87, 14]","[83, 102, 54, 86, 97]"
"[7, 108, 217, 109, 7]","[107, 115, 51, 76, 99]"
"[208, 154, 39, 4, 4]","[45, 73, 88, 103, 100]"
"[12, 110, 197, 93, 10]","[112, 84, 54, 79, 93]"
"[4, 79, 236, 98, 4]","[100, 79, 47, 75, 120]"
"[228, 157, 41, 17, 4]","[50, 80, 108, 97, 112]"
"[103, 90, 72, 84, 85]","[86, 91, 89, 79, 89]"
"[90, 96, 79, 93, 76]","[74, 90, 86, 83, 101]"
"[219, 157, 32, 11, 6]","[61, 64, 87, 121, 92]"
"[192, 157, 44, 9, 4]","[53, 62, 102, 89, 100]"
"[85, 85, 76, 90, 79]","[73, 90, 88, 76, 88]"
"[74, 81, 85, 95, 79]","[90, 87, 79, 65, 93]"
"[16, 120, 205, 99, 9]","[115, 85, 50, 78, 121]"
"[202, 188, 43, 13, 2]","[74, 66, 95, 101, 112]"
"[9, 91, 240, 89, 12]","[117, 89, 46, 71, 118]"
"[205, 152, 49, 11, 3]","[52, 69, 85, 108, 106]"
"[79, 74, 98, 83, 91]","[84, 76, 89, 92, 84]"
"[97, 95, 89, 80, 73]","[93, 84, 83, 81, 93]"
"[6, 93, 208, 94, 5]","[111, 74, 49, 70, 102]"
"[93, 79, 79, 83, 72]","[80, 77, 80, 86, 83]"
"[209, 147, 43, 17, 4]","[54, 61, 97, 96, 112]"
"[201, 152, 56, 12, 4]","[57, 78, 74, 121, 95]"
"[11, 96, 226, 89, 9]","[118, 61, 53, 88, 111]"
"[202, 178, 49, 10, 4]","[62, 61, 89, 116, 115]"
"[11, 90, 202, 107, 9]","[107, 74, 61, 83, 94]"
"[8, 95, 204, 108, 17]","[116, 82, 51, 69, 114]"
"[188, 158, 48, 8, 5]","[59, 56, 78, 114, 100]"
"[227, 151, 37, 13, 3]","[55, 74, 95, 110, 97]"
"[85, 85, 90, 86, 76]","[76, 85, 87, 70, 104]"
"[224, 164, 38, 13, 1]","[58, 60, 99, 112, 111]"
"[197, 178, 39, 13, 4]","[63, 61, 100, 95, 112]"
"[8, 106, 198, 108, 5]","[103, 81, 59, 80, 102]"
"[90, 92, 90, 81, 88]","[88, 84, 93, 93, 83]"
"[204, 167, 48, 8, 1]","[61, 76, 89, 90, 112]"
"[4, 81, 218, 96, 8]","[102, 84, 50, 63, 108]"
"[7, 96, 223, 92, 13]","[102, 74, 44, 99, 112]"
"[74, 80, 87, 106, 74]","[89, 70, 73, 87, 102]"
"[15, 98, 212, 84, 13]","[104, 90, 46, 73, 109]"
"[188, 161, 39, 13, 6]","[52, 55, 92, 94, 114]"
"[97, 94, 85, 72, 96]","[87, 77, 90, 103, 87]"
"[211, 176, 41, 10, 3]","[58, 71, 89, 115, 108]"
"[213, 150, 42, 14, 4]","[65, 72, 92, 104, 90]"
"[103, 86, 82, 74, 63]","[66, 70, 70, 101, 101]"
"[95, 95, 72, 99, 87]","[88, 90, 103, 90, 77]"
"[89, 93, 91, 79, 98]","[84, 89, 78, 115, 84]"
"[226, 156, 47, 13, 4]","[61, 76, 105, 94, 110]"
"[213, 170, 48, 15, 3]","[60, 70, 116, 97, 106]"
"[205, 139, 42, 11, 6]","[53, 75, 82, 91, 102]"
"[8, 94, 231, 95, 8]","[122, 83, 50, 67, 114]"
"[9, 96, 212, 97, 11]","[108, 81, 46, 84, 106]"
"[5, 96, 213, 97, 5]","[101, 71, 56, 72, 116]"
"[86, 79, 94, 85, 92]","[97, 84, 84, 89, 82]"
"[12, 90, 200, 94, 14]","[93, 76, 51, 88, 102]"
"[87, 81, 92, 90, 82]","[81, 99, 88, 82, 82]"
"[97, 80, 95, 79, 91]","[86, 83, 98, 77, 98]"
"[6, 103, 188, 100, 17]","[121, 88, 44, 66, 95]"
"[78, 85, 98, 88, 72]","[93, 96, 75, 79, 78]"
"[94, 81, 92, 83, 80]","[88, 89, 76, 88, 89]"
"[11, 101, 225, 103, 9]","[124, 78, 69, 77, 101]"
"[81, 89, 79, 73, 82]","[78, 83, 89, 77, 77]"
"[226, 152, 36, 11, 3]","[60, 67, 80, 116, 105]"
"[11, 108, 199, 91, 7]","[97, 80, 52, 83, 104]"
"[213, 159, 31, 10, 2]","[44, 44, 102, 113, 112]"
"[233, 150, 39, 9, 2]","[48, 68, 112, 121, 84]"
"[195, 166, 32, 16, 4]","[51, 63, 99, 94, 106]"
"[77, 85, 103, 76, 86]","[88, 78, 81, 91, 89]"
"[201, 161, 38, 9, 4]","[57, 68, 100, 104, 84]"
"[211, 161, 53, 14, 1]","[52, 73, 103, 108, 104]"
"[210, 164, 47, 11, 5]","[65, 65, 91, 117, 99]"
"[86, 84, 78, 92, 93]","[99, 80, 92, 82, 80]"
"[8, 101, 236, 88, 6]","[100, 84, 48, 97, 110]"
"[74, 91, 92, 89, 91]","[86, 82, 90, 98, 81]"
"[12, 93, 225, 86, 6]","[99, 98, 41, 81, 103]"
"[213, 145, 40, 9, 3]","[56, 83, 77, 94, 100]"
"[205, 151, 43, 17, 4]","[51, 71, 105, 91, 102]"
"[182, 191, 50, 15, 7]","[66, 68, 110, 93, 108]"
"[227, 154, 44, 8, 8]","[50, 73, 113, 108, 97]"
"[96, 86, 78, 88, 90]","[91, 96, 85, 80, 86]"
"[196, 158, 46, 12, 5]","[61, 58, 89, 103, 106]"
"[83, 93, 84, 85, 75]","[95, 72, 78, 86, 89]"
"[59, 73, 94, 88, 91]","[94, 86, 71, 81, 73]"
"[228, 163, 42, 9, 3]","[54, 61, 86, 128, 116]"
"[9, 106, 206, 89, 9]","[103, 74, 57, 69, 116]"
"[3, 98, 215, 116, 11]","[107, 89, 52, 81, 114]"
"[202, 152, 45, 16, 3]","[47, 66, 81, 124, 100]"
"[88, 87, 93, 93, 89]","[99, 83, 111, 93, 64]"
"[74, 70, 94, 87, 86]","[82, 99, 76, 80, 74]"
"[91, 83, 95, 105, 74]","[81, 99, 90, 81, 97]"
"[226, 140, 29, 6, 5]","[43, 67, 94, 104, 98]"
"[81, 93, 75, 92, 96]","[85, 88, 89, 85, 90]"
"[12, 97, 209, 83, 7]","[95, 86, 48, 81, 98]"
"[85, 72, 89, 88, 75]","[82, 89, 75, 79, 84]"
"[212, 155, 33, 6, 3]","[51, 54, 96, 102, 106]"
"[198, 140, 48, 15, 6]","[52, 68, 96, 95, 96]"
"[11, 100, 200, 94, 9]","[96, 87, 56, 84, 91]"
"[12, 86, 224, 102, 5]","[123, 75, 56, 74, 101]"
"[67, 95, 85, 90, 73]","[84, 78, 78, 78, 92]"
"[218, 157, 53, 9, 5]","[55, 58, 91, 115, 123]"
"[224, 179, 33, 12, 2]","[54, 54, 111, 111, 120]"
"[13, 98, 214, 102, 14]","[98, 88, 60, 87, 108]"
"[10, 101, 230, 96, 7]","[97, 89, 60, 83, 115]"
"[4, 100, 199, 116, 11]","[106, 79, 58, 84, 103]"
"[6, 98, 212, 102, 7]","[101, 92, 41, 82, 109]"
"[15, 116, 205, 105, 9]","[127, 63, 58, 86, 116]"
"[6, 95, 222, 107, 8]","[99, 81, 64, 95, 99]"
"[197, 156, 45, 12, 7]","[55, 67, 92, 80, 123]"
"[196, 155, 42, 16, 5]","[49, 68, 85, 96, 116]"
"[80, 83, 82, 88, 85]","[87, 104, 68, 85, 74]"
"[74, 96, 95, 73, 82]","[79, 91, 74, 84, 92]"
"[199, 158, 45, 14, 7]","[60, 69, 86, 93, 115]"
"[71, 99, 93, 88, 84]","[90, 80, 92, 85, 88]"
"[70, 81, 92, 93, 81]","[86, 97, 68, 84, 82]"
"[91, 97, 84, 86, 84]","[108, 86, 84, 76, 88]"
"[81, 108, 70, 86, 89]","[96, 97, 81, 90, 70]"
"[85, 88, 93, 84, 85]","[76, 91, 102, 79, 87]"
